12345,2007-12-22,Q,-4297.32
12345,2007-12-23,O,-7201.07
12345,2007-12-23,R,-1916.89
12345,2007-12-23,H,-1502.15
12345,2007-12-24,G,-1169.4
12345,2007-12-24,E,-3706.96
12345,2007-12-24,I,-1932.37
12345,2007-12-24,F,-1638.53
12345,2007-12-24,Q,3594.01
12345,2007-12-25,R,-3216.25
12345,2007-12-25,N,-3297.86
12345,2007-12-26,B,-2496.41
12345,2007-12-26,K,-1930.92
12345,2007-12-26,H,-1778.42
12345,2007-12-26,J,-1189.74
12345,2007-12-27,D,155.13
12345,2007-12-28,C,3156.59
12345,2007-12-28,E,-2934.16
12345,2007-12-28,M,2250.03
12345,2007-12-28,N,-2709.42
12345,2007-12-29,C,-5688.12
12345,2007-12-31,K,336.2
12345,2007-12-31,B,-8895.66
12345,2007-12-31,B,-3315.61
12345,2007-12-31,Q,-2186.37
12345,2007-12-31,H,-1376.18
12345,2008-01-01,O,-2403.26
12345,2008-01-01,Q,-988.21
12345,2008-01-01,K,-64.94
12345,2008-01-01,656547,-1183.73
12345,2008-01-01,H,-5256.59
12345,2008-01-02,D,-4341.24
12345,2008-01-02,D,-1295.6
12345,2008-01-03,O,-1241.91
12345,2008-01-03,R,3976.71
12345,2008-01-03,Q,-58.61
12345,2008-01-03,B,4746.78
12345,2008-01-03,C,1218.91
12345,2008-01-03,Q,2073.7
12345,2008-01-04,G,-985.41
12345,2008-01-04,O,-81.99
12345,2008-01-04,C,-4157.05
12345,2008-01-05,55554,-82.49
12345,2008-01-05,K,2206.81
12345,2008-01-05,C,-896.7
12345,2008-01-05,32325,-198.6
12345,2008-01-05,O,2934.66
12345,2008-01-05,B,-3878.1
12345,2008-01-06,H,431.28
12345,2008-01-06,G,5233.3
12345,2008-01-06,B,2864.4
12345,2008-01-06,656547,-2675.27
12345,2008-01-06,D,406.93
12345,2008-01-06,J,-1300.85
12345,2008-01-07,F,603.44
12345,2008-01-07,F,-5248.26
12345,2008-01-07,O,-813.55
12345,2008-01-07,E,-2296.05
12345,2008-01-07,F,-692.33
12345,2008-01-08,P,-2824.22
12345,2008-01-08,E,-2100.95
12345,2008-01-08,F,-4479.57
12345,2008-01-08,B,2081.4
12345,2008-01-10,E,-1595.36
12345,2008-01-10,L,-1364.2
12345,2008-01-10,P,5755.56
12345,2008-01-10,O,233.85
12345,2008-01-12,N,557.87
12345,2008-01-12,L,-851.56
12345,2008-01-12,O,-1174.59
12345,2008-01-12,L,-3844.95
12345,2008-01-12,D,-540.29
12345,2008-01-12,55554,-4522.34
12345,2008-01-12,I,-8764.76
12345,2008-01-12,I,-190.97
12345,2008-01-13,E,-1199.18
12345,2008-01-13,O,-830.54
12345,2008-01-13,F,-2932.07
12345,2008-01-13,L,1641.15
12345,2008-01-14,C,3540.05
12345,2008-01-14,L,3667.31
12345,2008-01-14,F,-835.3
12345,2008-01-15,P,-7341.07
12345,2008-01-15,P,-249.22
12345,2008-01-16,R,-3041.78
12345,2008-01-16,656547,-660.71
12345,2008-01-16,B,422.51
12345,2008-01-16,N,-1662.51
12345,2008-01-16,H,-1626.56
12345,2008-01-17,C,1936.0
12345,2008-01-17,G,-6007.22
12345,2008-01-17,C,-3268.21
12345,2008-01-17,E,-319.64
12345,2008-01-17,O,-758.8
12345,2008-01-17,E,237.4
12345,2008-01-17,P,-245.3
12345,2008-01-18,F,1496.58
12345,2008-01-18,55554,-2413.67
12345,2008-01-18,B,4919.87
12345,2008-01-18,I,6846.69
12345,2008-01-18,R,-1192.44
12345,2008-01-18,N,-6833.22
12345,2008-01-18,32325,-1809.23
12345,2008-01-18,F,9496.28
12345,2008-01-18,F,338.47
12345,2008-01-19,G,-3.13
12345,2008-01-19,N,3747.24
12345,2008-01-19,G,-69.83
12345,2008-01-19,32325,-6833.33
12345,2008-01-19,F,333.02
12345,2008-01-20,D,-111.63
12345,2008-01-20,B,-1165.6
12345,2008-01-20,55554,-9854.02
12345,2008-01-20,G,-298.35
12345,2008-01-20,Q,-41.84
12345,2008-01-20,E,2411.49
12345,2008-01-20,J,-614.4
12345,2008-01-20,N,-274.85
12345,2008-01-21,F,-3378.39
12345,2008-01-21,656547,-2543.42
12345,2008-01-21,D,1377.65
12345,2008-01-21,F,-3226.42
12345,2008-01-21,Q,-2818.21
12345,2008-01-22,O,-5095.65
12345,2008-01-22,I,-7921.74
12345,2008-01-22,32325,-2957.99
12345,2008-01-22,Q,-4171.32
12345,2008-01-22,M,-4165.59
12345,2008-01-23,H,1628.63
12345,2008-01-23,E,-1067.43
12345,2008-01-23,I,-908.59
12345,2008-01-23,656547,-2461.4
12345,2008-01-23,I,4627.93
12345,2008-01-23,Q,-2490.76
12345,2008-01-23,C,534.31
12345,2008-01-23,B,-704.2
12345,2008-01-24,F,-4638.86
12345,2008-01-24,G,-2333.81
12345,2008-01-24,I,-2879.99
12345,2008-01-24,M,6156.85
12345,2008-01-24,F,-2491.43
12345,2008-01-25,N,-5221.0
12345,2008-01-26,E,-3605.23
12345,2008-01-26,N,-3796.13
12345,2008-01-27,55554,-467.42
12345,2008-01-27,R,8007.51
12345,2008-01-27,D,2609.72
12345,2008-01-27,656547,-796.23
12345,2008-01-27,C,-1097.35
12345,2008-01-27,M,3631.09
12345,2008-01-28,G,-89.72
12345,2008-01-28,F,-2853.53
12345,2008-01-28,F,-4064.73
12345,2008-01-28,P,-8550.38
12345,2008-01-28,L,2702.73
12345,2008-01-29,P,1454.99
12345,2008-01-29,F,21.76
12345,2008-01-29,R,-6762.55
12345,2008-01-29,32325,-5062.76
12345,2008-01-29,F,1077.28
12345,2008-01-29,O,-23.33
12345,2008-01-29,I,5403.65
12345,2008-01-29,B,-2312.89
12345,2008-01-30,I,1451.58
12345,2008-01-30,656547,-4937.56
12345,2008-01-30,K,-652.08
12345,2008-01-30,L,1222.79
12345,2008-01-30,D,1847.0
12345,2008-01-31,P,3003.52
12345,2008-01-31,M,3706.48
12345,2008-01-31,G,862.6
12345,2008-01-31,D,-585.36
12345,2008-02-01,C,871.39
12345,2008-02-01,Q,4089.34
12345,2008-02-01,P,-3328.97
12345,2008-02-02,G,-7.76
12345,2008-02-02,B,-2557.33
12345,2008-02-02,F,-2078.14
12345,2008-02-02,K,4481.33
12345,2008-02-02,L,-2588.75
12345,2008-02-02,L,-1494.59
12345,2008-02-02,E,302.35
12345,2008-02-03,F,-4408.1
12345,2008-02-05,I,3303.71
12345,2008-02-05,B,-2806.62
12345,2008-02-06,R,-3262.1
12345,2008-02-06,B,-682.54
12345,2008-02-06,N,-912.03
12345,2008-02-06,F,4060.62
12345,2008-02-06,M,-3225.93
12345,2008-02-06,E,-4758.96
12345,2008-02-06,J,-1929.46
12345,2008-02-07,G,8571.54
12345,2008-02-07,D,-3946.43
12345,2008-02-08,O,8388.64
12345,2008-02-08,656547,-2811.99
12345,2008-02-08,N,-369.73
12345,2008-02-08,C,-1034.39
12345,2008-02-08,C,-4945.02
12345,2008-02-09,Q,-6028.57
12345,2008-02-09,N,-1206.14
12345,2008-02-09,I,-3812.46
12345,2008-02-09,C,-938.06
12345,2008-02-09,D,1490.42
12345,2008-02-09,J,1249.82
12345,2008-02-10,O,-4080.34
12345,2008-02-11,E,-3894.91
12345,2008-02-11,Q,-2736.7
12345,2008-02-11,N,-731.04
12345,2008-02-11,D,1687.24
12345,2008-02-11,P,-3871.92
12345,2008-02-12,I,-2763.18
12345,2008-02-12,E,-1371.23
12345,2008-02-12,M,-1198.57
12345,2008-02-12,I,-683.86
12345,2008-02-13,32325,-1864.42
12345,2008-02-13,M,3618.95
12345,2008-02-13,32325,-672.89
12345,2008-02-13,M,-4716.67
12345,2008-02-13,K,7018.91
12345,2008-02-13,H,-659.96
12345,2008-02-14,32325,-1703.5
12345,2008-02-14,N,203.77
12345,2008-02-14,656547,-3824.41
12345,2008-02-14,G,2212.51
12345,2008-02-14,B,-2519.0
12345,2008-02-14,L,-2788.76
12345,2008-02-14,I,-4490.82
12345,2008-02-14,N,-80.0
12345,2008-02-15,K,-209.18
12345,2008-02-15,L,-8369.49
12345,2008-02-16,R,4097.23
12345,2008-02-16,C,-3509.7
12345,2008-02-16,L,-58.87
12345,2008-02-16,F,-2254.05
12345,2008-02-16,P,-3156.02
12345,2008-02-17,C,535.12
12345,2008-02-17,G,2945.95
12345,2008-02-17,L,3621.03
12345,2008-02-17,B,-3870.3
12345,2008-02-18,C,-1971.95
12345,2008-02-18,O,-574.88
12345,2008-02-18,G,196.78
12345,2008-02-18,P,-1407.83
12345,2008-02-18,D,281.84
12345,2008-02-19,C,-125.19
12345,2008-02-20,Q,-764.73
12345,2008-02-20,L,-1580.96
12345,2008-02-20,I,-1786.78
12345,2008-02-20,M,2404.61
12345,2008-02-21,F,132.56
12345,2008-02-22,N,-4093.85
12345,2008-02-22,K,1127.27
12345,2008-02-22,P,1737.1
12345,2008-02-22,E,1441.71
12345,2008-02-23,L,-5927.51
12345,2008-02-23,E,-3215.11
12345,2008-02-23,32325,-2033.38
12345,2008-02-23,O,-1528.15
12345,2008-02-23,F,-5465.04
12345,2008-02-23,Q,-9314.63
12345,2008-02-23,N,1236.9
12345,2008-02-24,E,1740.06
12345,2008-02-24,H,-3108.45
12345,2008-02-25,N,-2845.18
12345,2008-02-26,R,1874.65
12345,2008-02-26,55554,-983.93
12345,2008-02-26,G,-2447.54
12345,2008-02-26,R,-123.07
12345,2008-02-26,32325,-175.97
12345,2008-02-26,B,-1109.95
12345,2008-02-27,B,-2610.31
12345,2008-02-29,C,-6002.22
12345,2008-03-01,P,-5192.88
12345,2008-03-01,O,-3814.95
12345,2008-03-01,M,416.45
12345,2008-03-02,656547,-3764.11
12345,2008-03-02,C,4596.03
12345,2008-03-03,B,-2948.24
12345,2008-03-04,E,-1024.41
12345,2008-03-04,C,-2276.93
12345,2008-03-05,G,-3781.39
12345,2008-03-06,R,127.84
12345,2008-03-06,C,-2227.38
12345,2008-03-06,L,-467.56
12345,2008-03-06,G,-7156.79
12345,2008-03-06,R,-7016.84
12345,2008-03-06,32325,-7046.04
12345,2008-03-06,R,-735.2
12345,2008-03-07,H,-3312.65
12345,2008-03-07,55554,-131.88
12345,2008-03-07,N,-1380.3
12345,2008-03-07,G,-378.68
12345,2008-03-07,D,3048.53
12345,2008-03-07,R,-2459.9
12345,2008-03-08,L,6891.82
12345,2008-03-09,H,1020.53
12345,2008-03-09,N,-579.15
12345,2008-03-09,Q,3001.65
12345,2008-03-09,J,-3.63
12345,2008-03-09,K,-33.82
12345,2008-03-09,E,17.46
12345,2008-03-09,J,2535.29
12345,2008-03-10,E,-85.82
12345,2008-03-10,L,1954.27
12345,2008-03-10,55554,-3011.5
12345,2008-03-10,R,-1649.13
12345,2008-03-10,55554,-152.43
12345,2008-03-10,B,5047.41
12345,2008-03-10,K,3697.13
12345,2008-03-11,32325,-90.0
12345,2008-03-11,C,533.14
12345,2008-03-11,N,-2913.23
12345,2008-03-11,M,-3456.67
12345,2008-03-11,M,-4645.3
12345,2008-03-11,H,-911.88
12345,2008-03-12,I,-4592.2
12345,2008-03-12,N,-587.82
12345,2008-03-12,55554,-4790.24
12345,2008-03-12,K,2447.2
12345,2008-03-12,O,-925.54
12345,2008-03-12,32325,-1791.13
12345,2008-03-12,G,1141.76
12345,2008-03-12,D,-3819.6
12345,2008-03-12,P,-1467.96
12345,2008-03-13,I,-2568.22
12345,2008-03-13,H,-2613.85
12345,2008-03-13,55554,-2206.63
12345,2008-03-13,L,-521.01
12345,2008-03-13,B,3371.95
12345,2008-03-13,J,-719.22
12345,2008-03-13,I,7435.28
12345,2008-03-13,I,-720.55
12345,2008-03-14,32325,-562.09
12345,2008-03-14,K,-1718.14
12345,2008-03-14,J,7820.23
12345,2008-03-14,C,-1994.79
12345,2008-03-14,K,-315.15
12345,2008-03-15,H,1902.24
12345,2008-03-15,55554,-2717.3
12345,2008-03-15,O,-4149.03
12345,2008-03-15,C,4625.87
12345,2008-03-15,O,2111.95
12345,2008-03-15,K,182.33
12345,2008-03-15,C,-1210.41
12345,2008-03-16,L,902.79
12345,2008-03-16,E,1588.13
12345,2008-03-16,K,5984.14
12345,2008-03-16,N,-956.88
12345,2008-03-16,M,1002.8
12345,2008-03-16,G,-818.36
12345,2008-03-16,P,-2318.92
12345,2008-03-17,I,497.69
12345,2008-03-17,B,-5456.4
12345,2008-03-17,D,-804.9
12345,2008-03-17,H,261.88
12345,2008-03-17,G,466.89
12345,2008-03-17,E,-1199.17
12345,2008-03-18,32325,-5259.87
12345,2008-03-18,G,6896.58
12345,2008-03-18,J,4553.84
12345,2008-03-19,C,-2279.21
12345,2008-03-19,J,-5251.84
12345,2008-03-19,Q,-6147.41
12345,2008-03-19,H,-6414.5
12345,2008-03-20,C,1730.61
12345,2008-03-20,P,-8879.69
12345,2008-03-20,I,361.63
12345,2008-03-21,D,-4049.59
12345,2008-03-22,O,3081.51
12345,2008-03-22,E,7743.13
12345,2008-03-23,Q,-5910.55
12345,2008-03-24,Q,4564.39
12345,2008-03-24,K,-4572.36
12345,2008-03-24,B,5025.57
12345,2008-03-25,P,-2712.5
12345,2008-03-25,I,-459.21
12345,2008-03-25,C,4838.4
12345,2008-03-25,P,-1460.34
12345,2008-03-26,N,9604.7
12345,2008-03-26,656547,-3799.78
12345,2008-03-26,I,-7789.28
12345,2008-03-26,656547,-3329.67
12345,2008-03-26,G,-7233.13
12345,2008-03-27,Q,-229.13
12345,2008-03-27,F,2768.83
12345,2008-03-27,656547,-520.51
12345,2008-03-27,L,-2736.38
12345,2008-03-27,656547,-5360.84
12345,2008-03-27,D,-3989.83
12345,2008-03-28,C,-233.88
12345,2008-03-28,I,-3573.48
12345,2008-03-28,L,-7392.3
12345,2008-03-28,D,733.59
12345,2008-03-29,656547,-1313.65
12345,2008-03-29,R,-4453.48
12345,2008-03-29,B,-3594.14
12345,2008-03-29,656547,-39.61
12345,2008-03-29,C,-761.27
12345,2008-03-30,I,-3320.38
12345,2008-03-30,D,974.89
12345,2008-03-31,32325,-89.7
12345,2008-03-31,L,-8012.29
12345,2008-03-31,D,-229.01
12345,2008-03-31,D,-1380.42
12345,2008-04-01,P,-158.46
12345,2008-04-01,P,-3158.68
12345,2008-04-01,K,190.64
12345,2008-04-01,Q,830.56
12345,2008-04-01,N,-951.53
12345,2008-04-01,32325,-917.45
12345,2008-04-01,J,2388.99
12345,2008-04-02,E,728.14
12345,2008-04-02,G,-3207.12
12345,2008-04-02,55554,-3219.95
12345,2008-04-02,I,-1254.38
12345,2008-04-02,E,-592.2
12345,2008-04-03,55554,-3427.35
12345,2008-04-03,D,-113.68
12345,2008-04-03,656547,-34.09
12345,2008-04-03,C,-511.04
12345,2008-04-04,Q,-3512.65
12345,2008-04-04,G,-969.0
12345,2008-04-06,I,-912.88
12345,2008-04-06,L,-4127.46
12345,2008-04-06,N,-1879.73
12345,2008-04-06,Q,3018.72
12345,2008-04-07,K,-7727.32
12345,2008-04-07,M,1233.0
12345,2008-04-07,C,-992.76
12345,2008-04-07,R,-4222.95
12345,2008-04-07,F,1260.68
12345,2008-04-08,N,82.27
12345,2008-04-08,N,381.53
12345,2008-04-08,R,2707.62
12345,2008-04-08,O,-5748.17
12345,2008-04-09,I,1668.74
12345,2008-04-09,N,-5147.97
12345,2008-04-09,I,-1295.4
12345,2008-04-09,J,-53.63
12345,2008-04-09,L,906.54
12345,2008-04-09,N,-873.45
12345,2008-04-10,D,552.28
12345,2008-04-10,Q,-3243.89
12345,2008-04-10,M,-639.83
12345,2008-04-10,J,-3867.51
12345,2008-04-10,55554,-438.01
12345,2008-04-10,R,-7848.18
12345,2008-04-10,J,-1500.15
12345,2008-04-10,L,376.29
12345,2008-04-11,Q,-7225.39
12345,2008-04-11,J,-985.54
12345,2008-04-11,55554,-505.39
12345,2008-04-11,R,-4258.94
12345,2008-04-11,E,-3749.75
12345,2008-04-11,M,301.73
12345,2008-04-11,E,-1603.98
12345,2008-04-12,E,-1666.54
12345,2008-04-12,K,879.0
12345,2008-04-13,P,-7796.01
12345,2008-04-13,P,-1479.02
12345,2008-04-14,656547,-1749.91
12345,2008-04-14,Q,-1915.58
12345,2008-04-14,I,4817.67
12345,2008-04-14,C,1982.69
12345,2008-04-14,K,-3542.73
12345,2008-04-14,Q,-1405.95
12345,2008-04-14,O,424.75
12345,2008-04-14,Q,194.26
12345,2008-04-15,Q,-977.8
12345,2008-04-16,P,-2737.45
12345,2008-04-16,C,917.84
12345,2008-04-16,K,-4843.59
12345,2008-04-16,D,1362.84
12345,2008-04-16,F,1429.41
12345,2008-04-17,G,-6055.97
12345,2008-04-17,L,-788.82
12345,2008-04-17,J,-1462.76
12345,2008-04-17,55554,-1669.45
12345,2008-04-17,N,-1586.17
12345,2008-04-17,M,-2605.36
12345,2008-04-17,R,-1451.37
12345,2008-04-18,E,-4062.73
12345,2008-04-18,M,535.42
12345,2008-04-18,K,-2439.16
12345,2008-04-18,656547,-1639.77
12345,2008-04-18,D,-154.55
12345,2008-04-18,B,-3653.5
12345,2008-04-18,I,-2293.04
12345,2008-04-18,J,-1564.85
12345,2008-04-19,C,-492.61
12345,2008-04-19,M,-4057.92
12345,2008-04-20,D,-515.3
12345,2008-04-20,D,7673.21
12345,2008-04-20,P,283.28
12345,2008-04-20,E,37.43
12345,2008-04-20,656547,-6913.16
12345,2008-04-20,K,-1330.18
12345,2008-04-20,P,2298.16
12345,2008-04-21,P,-1846.56
12345,2008-04-21,H,1883.91
12345,2008-04-22,C,6938.89
12345,2008-04-22,I,2569.52
12345,2008-04-22,32325,-6072.33
12345,2008-04-22,B,-5752.03
12345,2008-04-22,H,334.55
12345,2008-04-22,F,3092.91
12345,2008-04-22,656547,-2159.8
12345,2008-04-22,C,-1659.91
12345,2008-04-22,F,-4599.42
12345,2008-04-23,E,671.13
12345,2008-04-23,H,-878.06
12345,2008-04-23,B,-54.06
12345,2008-04-23,D,911.06
12345,2008-04-24,Q,-1488.25
12345,2008-04-24,P,-3365.31
12345,2008-04-25,D,4861.4
12345,2008-04-25,J,4314.68
12345,2008-04-25,P,-189.68
12345,2008-04-25,D,1282.09
12345,2008-04-25,R,-1831.61
12345,2008-04-25,32325,-549.15
12345,2008-04-25,R,-4017.46
12345,2008-04-25,L,-529.37
12345,2008-04-27,E,67.85
12345,2008-04-27,J,7195.08
12345,2008-04-27,H,-1302.92
12345,2008-04-27,L,490.39
12345,2008-04-28,E,-5317.95
12345,2008-04-28,E,-198.44
12345,2008-04-28,32325,-668.12
12345,2008-04-28,K,53.93
12345,2008-04-28,M,-1086.79
12345,2008-04-28,M,-2768.55
12345,2008-04-28,I,2932.44
12345,2008-04-28,G,-2147.32
12345,2008-04-29,55554,-4866.21
12345,2008-04-29,B,829.62
12345,2008-04-29,Q,-5057.79
12345,2008-04-29,F,1693.07
12345,2008-04-29,L,-5341.72
12345,2008-04-29,D,-7396.53
12345,2008-04-30,L,-3428.34
12345,2008-04-30,M,33.58
12345,2008-04-30,K,-8520.43
12345,2008-05-02,O,-902.55
12345,2008-05-02,H,-6807.2
12345,2008-05-02,C,264.29
12345,2008-05-02,656547,-2780.29
12345,2008-05-02,E,-1003.96
12345,2008-05-02,55554,-687.17
12345,2008-05-02,K,-3717.0
12345,2008-05-02,K,-3602.11
12345,2008-05-02,K,-2731.97
12345,2008-05-03,K,-3385.35
12345,2008-05-03,R,-3203.65
12345,2008-05-03,E,1252.74
12345,2008-05-03,E,-1044.11
12345,2008-05-05,G,-4294.67
12345,2008-05-05,656547,-297.96
12345,2008-05-05,D,-89.36
12345,2008-05-05,I,770.8
12345,2008-05-06,C,3164.68
12345,2008-05-06,O,-758.47
12345,2008-05-06,D,-6798.8
12345,2008-05-07,L,-2214.43
12345,2008-05-07,B,-2294.78
12345,2008-05-07,J,-4.78
12345,2008-05-08,K,-3197.05
12345,2008-05-08,D,-2748.2
12345,2008-05-09,O,4841.88
12345,2008-05-10,C,-1546.2
12345,2008-05-10,P,643.27
12345,2008-05-10,Q,-3358.97
12345,2008-05-10,D,-1493.3
12345,2008-05-10,F,-2253.56
12345,2008-05-11,O,5399.25
12345,2008-05-11,R,-3270.05
12345,2008-05-11,J,4245.21
12345,2008-05-11,656547,-1222.39
12345,2008-05-11,N,48.8
12345,2008-05-11,Q,-85.8
12345,2008-05-11,55554,-2828.65
12345,2008-05-11,M,-5920.2
12345,2008-05-11,G,-3315.34
12345,2008-05-12,B,956.77
12345,2008-05-12,D,232.46
12345,2008-05-12,N,-5695.75
12345,2008-05-12,656547,-4489.88
12345,2008-05-12,I,-6491.37
12345,2008-05-12,C,-1138.05
12345,2008-05-12,H,-7118.32
12345,2008-05-12,D,-2504.29
12345,2008-05-13,B,105.72
12345,2008-05-13,32325,-1059.33
12345,2008-05-13,F,-1900.07
12345,2008-05-13,M,7044.09
12345,2008-05-13,O,666.38
12345,2008-05-13,B,-616.04
12345,2008-05-13,E,3438.97
12345,2008-05-14,M,-557.99
12345,2008-05-14,Q,3468.12
12345,2008-05-16,K,-447.99
12345,2008-05-16,J,-404.72
12345,2008-05-16,I,-593.65
12345,2008-05-16,H,-27.55
12345,2008-05-17,D,-7124.37
12345,2008-05-17,D,-996.33
12345,2008-05-17,I,-728.28
12345,2008-05-18,C,-1003.32
12345,2008-05-18,O,4481.82
12345,2008-05-18,K,-1141.85
12345,2008-05-18,D,-1827.2
12345,2008-05-21,D,2282.94
12345,2008-05-21,F,74.28
12345,2008-05-21,J,-274.81
12345,2008-05-23,I,-6550.78
12345,2008-05-23,M,22.19
12345,2008-05-23,B,2099.39
12345,2008-05-23,K,-2317.74
12345,2008-05-23,L,-3705.75
12345,2008-05-23,R,-1636.06
12345,2008-05-24,M,-5602.07
12345,2008-05-24,656547,-3764.36
12345,2008-05-24,I,-6213.82
12345,2008-05-24,C,3763.75
12345,2008-05-24,E,-3795.57
12345,2008-05-24,P,-2467.02
12345,2008-05-24,55554,-2820.5
12345,2008-05-24,K,-5254.39
12345,2008-05-25,R,-1550.94
12345,2008-05-25,F,12.8
12345,2008-05-25,N,-2203.25
12345,2008-05-25,C,-8298.56
12345,2008-05-25,E,-2851.21
12345,2008-05-26,J,3467.51
12345,2008-05-26,F,-1998.65
12345,2008-05-26,32325,-608.73
12345,2008-05-26,D,-328.13
12345,2008-05-27,656547,-2210.89
12345,2008-05-27,N,-0.83
12345,2008-05-27,R,1673.9
12345,2008-05-27,Q,-206.11
12345,2008-05-27,E,-3296.72
12345,2008-05-27,Q,-3792.08
12345,2008-05-28,F,2853.65
12345,2008-05-29,32325,-1526.17
12345,2008-05-29,H,-1111.21
12345,2008-05-29,Q,1584.0
12345,2008-05-29,O,3224.55
12345,2008-05-29,B,5243.75
12345,2008-05-29,J,-1081.0
12345,2008-05-29,Q,-5398.78
12345,2008-05-29,D,-1324.7
12345,2008-05-30,55554,-1440.25
12345,2008-05-30,C,6007.15
12345,2008-05-30,B,-4880.86
12345,2008-05-31,M,2352.18
12345,2008-05-31,B,4244.61
12345,2008-05-31,O,-4315.17
12345,2008-05-31,P,7875.96
12345,2008-05-31,Q,6096.73
12345,2008-06-01,K,1709.61
12345,2008-06-01,H,715.66
12345,2008-06-01,Q,2994.53
12345,2008-06-01,L,-6915.44
12345,2008-06-01,I,276.38
12345,2008-06-01,H,114.77
12345,2008-06-02,O,175.61
12345,2008-06-02,Q,2012.56
12345,2008-06-03,R,-327.78
12345,2008-06-04,E,-2072.12
12345,2008-06-04,L,2929.09
12345,2008-06-04,R,-598.12
12345,2008-06-04,N,678.02
12345,2008-06-05,F,272.8
12345,2008-06-05,P,7183.8
12345,2008-06-05,D,3842.89
12345,2008-06-05,J,1607.36
12345,2008-06-05,R,-3536.89
12345,2008-06-06,O,-3237.6
12345,2008-06-07,B,-9116.23
12345,2008-06-07,N,537.65
12345,2008-06-09,N,-5374.38
12345,2008-06-09,E,-1809.99
12345,2008-06-09,O,-490.05
12345,2008-06-09,F,1486.93
12345,2008-06-09,B,4194.89
12345,2008-06-09,I,-2859.28
12345,2008-06-09,55554,-3161.07
12345,2008-06-09,N,-2514.09
12345,2008-06-10,I,-932.18
12345,2008-06-10,J,-5305.0
12345,2008-06-10,F,3759.13
12345,2008-06-10,L,3764.88
12345,2008-06-10,N,8.07
12345,2008-06-10,J,-417.08
12345,2008-06-11,D,730.63
12345,2008-06-11,H,-7754.88
12345,2008-06-11,C,-3106.4
12345,2008-06-11,K,-744.35
12345,2008-06-11,Q,3931.45
12345,2008-06-11,F,-4377.05
12345,2008-06-12,J,797.57
12345,2008-06-12,D,8467.84
12345,2008-06-12,I,-1680.47
12345,2008-06-12,K,-2459.56
12345,2008-06-12,M,-515.44
12345,2008-06-13,F,369.01
12345,2008-06-13,G,-2103.51
12345,2008-06-13,P,-1452.98
12345,2008-06-13,M,140.46
12345,2008-06-13,F,-707.66
12345,2008-06-14,G,-865.67
12345,2008-06-14,N,-650.4
12345,2008-06-15,C,-9127.82
12345,2008-06-15,H,-1371.92
12345,2008-06-15,O,893.62
12345,2008-06-15,656547,-363.58
12345,2008-06-15,R,-3069.58
12345,2008-06-15,B,4665.54
12345,2008-06-15,D,-796.07
12345,2008-06-15,R,-910.17
12345,2008-06-16,L,-2096.15
12345,2008-06-16,J,5991.12
12345,2008-06-18,O,-2229.64
12345,2008-06-18,L,-74.95
12345,2008-06-18,32325,-6354.7
12345,2008-06-18,K,-1363.86
12345,2008-06-19,D,-2027.29
12345,2008-06-19,K,4696.24
12345,2008-06-19,P,-565.79
12345,2008-06-19,H,39.89
12345,2008-06-19,L,2169.06
12345,2008-06-20,P,1715.28
12345,2008-06-21,B,-395.48
12345,2008-06-21,F,-7045.31
12345,2008-06-21,L,-1187.05
